codigos;aplicacao/kernel;blocks;threads;Num. of Registers;shared mem. usage(B);Duration(min)(ms);Duration(max)(ms);Duration(Avg)(ms);invocations;inst_per_warp(Avg);branch_efficiency(Avg)%;warp_execution_efficiency(Avg)%;warp_nonpred_execution_efficiency(Avg)%;inst_replay_overhead(Avg);shared_load_transactions_per_request(Avg);shared_store_transactions_per_request(Avg);local_load_transactions_per_request(Avg);local_store_transactions_per_request(Avg);gld_transactions_per_request(Avg);gst_transactions_per_request(Avg);shared_store_transactions(Avg);shared_load_transactions(Avg);local_load_transactions(Avg);local_store_transactions(Avg);gld_transactions(Avg);gst_transactions(Avg);sysmem_read_transactions(Avg);sysmem_write_transactions(Avg);l2_read_transactions(Avg);l2_write_transactions(Avg);global_hit_rate(Avg)%;local_hit_rate(Avg)%;gld_requested_throughput(Avg)B/s;gst_requested_throughput(Avg)B/s;gld_throughput(Avg)B/s;gst_throughput(Avg)B/s;local_memory_overhead(Avg)%;tex_cache_hit_rate(Avg)%;l2_tex_read_hit_rate(Avg)%;l2_tex_write_hit_rate(Avg)%;tex_cache_throughput(Avg)B/s;l2_tex_read_throughput(Avg)B/s;l2_tex_write_throughput(Avg)B/s;l2_read_throughput(Avg)B/s;l2_write_throughput(Avg)B/s;sysmem_read_throughput(Avg)B/s;sysmem_write_throughput(Avg)B/s;local_load_throughput(Avg)B/s;local_store_throughput(Avg)B/s;shared_load_throughput(Avg)B/s;shared_store_throughput(Avg)B/s;gld_efficiency(Avg)%;gst_efficiency(Avg)%;tex_cache_transactions(Avg);flop_count_dp(Avg);flop_count_dp_add(Avg);flop_count_dp_fma(Avg);flop_count_dp_mul(Avg);flop_count_sp(Avg);flop_count_sp_add(Avg);flop_count_sp_fma(Avg);flop_count_sp_mul(Avg);flop_count_sp_special(Avg);inst_executed(Avg);inst_issued(Avg);sysmem_utilization(Avg);stall_inst_fetch(Avg)%;stall_exec_dependency(Avg)%;stall_memory_dependency(Avg)%;stall_texture(Avg)%;stall_sync(Avg)%;stall_other(Avg)%;stall_constant_memory_dependency(Avg)%;stall_pipe_busy(Avg)%;shared_efficiency(Avg)%;inst_fp_32(Avg);inst_fp_64(Avg);inst_integer(Avg);inst_bit_convert(Avg);inst_control(Avg);inst_compute_ld_st(Avg);inst_misc(Avg);inst_inter_thread_communication(Avg);issue_slots(Avg);cf_issued(Avg);cf_executed(Avg);ldst_issued(Avg);ldst_executed(Avg);atomic_transactions(Avg);atomic_transactions_per_request(Avg);l2_atomic_throughput(Avg)B/s;l2_atomic_transactions(Avg);l2_tex_read_transactions(Avg);stall_memory_throttle(Avg)%;stall_not_selected(Avg)%;l2_tex_write_transactions(Avg);flop_count_hp(Avg);flop_count_hp_add(Avg);flop_count_hp_mul(Avg);flop_count_hp_fma(Avg);inst_fp_16(Avg);sysmem_read_utilization(Avg);sysmem_write_utilization(Avg);sm_efficiency(Avg)%;achieved_occupancy(Avg);ipc(Avg);issued_ipc(Avg);issue_slot_utilization(Avg)%;eligible_warps_per_cycle(Avg);tex_utilization(Avg);l2_utilization(Avg);shared_utilization(Avg);ldst_fu_utilization(Avg);cf_fu_utilization(Avg);special_fu_utilization(Avg);tex_fu_utilization(Avg);single_precision_fu_utilization(Avg);double_precision_fu_utilization(Avg);flop_hp_efficiency(Avg)%;flop_sp_efficiency(Avg)%;flop_dp_efficiency(Avg)%;dram_read_transactions(Avg);dram_write_transactions(Avg);dram_read_throughput(Avg)B/s;dram_write_throughput(Avg)B/s;dram_utilization(Avg);half_precision_fu_utilization(Avg);ecc_transactions(Avg);ecc_throughput(Avg)B/s;time_percentage
S_K3;level1_Sort  radixSortBlocksunsigned int, unsigned int, uint4*, uint4*, uint4*, uint4*;512.0;128.0;31.0;2015.6;0.018912;0.022145001;0.019741837;80.0;769.0; 100.00; 100.00;98.71;0.001397;1.0;1.097222;0.0;0.0;16.0;16.0;161792.0;196608.0;0.0;0.0;65536.0;65536.0;0.0;5.0;66309.0;65549.0; 0.00; 0.00;108000000000.0;108000000000.0;108000000000.0;108000000000.0; 0.00; 0.00;58.96; 0.00;108000000000.0;108000000000.0;108000000000.0;109270000000.0;108020000000.0;0.0;8437200.0;0.0;0.0;1296000000000.0;1066500000000.0; 100.00; 100.00;65536.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1574912.0;1577170.0;  1; 6.55;21.66;15.29; 0.00;30.87;20.92; 1.40; 0.40;94.28;0.0;0.0;16975872.0;0.0;262144.0;11012096.0;21495808.0;0.0;1515730.0;12288.0;12288.0;602112.0;528384.0;0.0;0.0;0.0;0.0;65536.0; 0.45; 2.47;65536.0;0.0;0.0;0.0;0.0;0.0; 0;  1;82.55;0.759241;1.967375;1.976853;47.50;3.055024;  1;  1;  4;  3;  1; 0;  1;  2; 0; 0.00; 0.00; 0.00;27799.0;59541.0;45811000000.0;98117000000.0;  3; 0;0.0;0.0;48.218815
S_K4;level1_Sort  vectorAddUniform4unsigned int*, unsigned int const *, int;8.0;256.0;8.0;16.0;0.002368;0.0024960001;0.0023976748;80.0;67.875; 100.00;98.75;95.80;0.029466;1.0;1.0;0.0;0.0;7.787879;4.0;8.0;64.0;0.0;0.0;2056.0;1024.0;0.0;5.0;1280.0;1037.0;49.81; 0.00;9345200000.0;9336100000.0;9409000000.0;9336100000.0; 0.00;49.90; 1.97; 100.00;9409000000.0;9409000000.0;9336100000.0;11676000000.0;9456400000.0;0.0;46680000.0;0.0;0.0;2334000000.0;298750000.0;99.32; 100.00;1032.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4344.0;4472.0;  1; 9.16; 8.92;52.04; 0.00;18.38; 2.18; 8.89; 0.28;89.24;0.0;0.0;77848.0;0.0;12288.0;18448.0;24584.0;0.0;4344.0;520.0;520.0;2328.0;792.0;0.0;0.0;0.0;0.0;1032.0; 0.03; 0.13;1024.0;0.0;0.0;0.0;0.0;0.0; 0;  1;12.96;0.121136;0.151514;0.157679; 3.83;0.162658;  1;  1;  1;  1;  1; 0;  1;  1; 0; 0.00; 0.00; 0.00;1085.0;410.0;9897300000.0;3744200000.0;  1; 0;0.0;0.0;5.856246
S_K5;level1_Sort  reorderDataunsigned int, unsigned int*, unsigned int*, uint2*, uint2*, unsigned int*, unsigned int*, unsigned int*, unsigned int;512.0;256.0;16.0;4125.0;0.007201;0.0089610005;0.007964277;80.0;73.25; 100.00; 100.00;83.11;0.017215;1.0;1.0625;0.0;0.0;8.222222;4.0;17408.0;32768.0;0.0;0.0;75776.0;65536.0;0.0;5.0;75098.0;65549.0; 1.35; 0.00;170790000000.0;165610000000.0;188900000000.0;165610000000.0; 0.00;32.18; 9.59;26.24;170790000000.0;188900000000.0;165610000000.0;189780000000.0;165650000000.0;0.0;12938000.0;0.0;0.0;331220000000.0;175960000000.0;90.41; 100.00;67584.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300032.0;305281.0;  1; 1.47; 3.55;68.30; 0.02;16.90; 2.71; 2.91; 0.34;98.98;0.0;0.0;4546560.0;0.0;253952.0;2129920.0;1048576.0;0.0;272505.0;8192.0;8192.0;161792.0;87040.0;0.0;0.0;0.0;0.0;74752.0; 3.04; 0.76;65536.0;0.0;0.0;0.0;0.0;0.0; 0;  1;77.16;0.859158;0.604972;0.61609;13.75;0.962861;  1;  2;  1;  1;  1; 0;  1;  1; 0; 0.00; 0.00; 0.00;67483.0;43435.0;170530000000.0;109760000000.0;  6; 0;0.0;0.0;19.452496
S_L1;level1_Spmv  void spmv_csr_vector_kernel<float, texReaderSP>float const *, int const *, int const *, int, float*;256.0;128.0;24.0;512.0;0.002944;0.004928;0.0031820557;2000.0;112.026367;99.99;83.16;62.68;0.012062;1.0;1.0;0.0;0.0;3.9;1.0;6144.0;11264.0;0.0;0.0;15990.0;1024.0;0.0;5.0;10553.0;1037.0;71.17; 0.00;26089000000.0;931610000.0;113650000000.0;7278200000.0; 0.00;60.30;96.12;99.68;113520000000.0;72012000000.0;7278200000.0;75009000000.0;7372000000.0;0.0;36391000.0;0.0;0.0;320240000000.0;174680000000.0;22.80;12.50;15971.0;0.0;0.0;0.0;0.0;59061.0;31744.0;13658.0;0.0;32768.0;114715.0;116101.0;  1; 7.15;21.65;53.45; 0.00; 0.00; 6.34; 7.60; 1.08;23.16;78170.0;0.0;1614645.0;98304.0;125579.0;236559.0;147760.0;0.0;107907.0;9219.0;9219.0;36451.0;25606.0;0.0;0.0;0.0;0.0;10131.0; 0.04; 2.69;1024.0;0.0;0.0;0.0;0.0;0.0; 0;  1;39.75;0.468918;1.251508;1.273659;29.59;1.946509;  1;  1;  1;  1;  1;  1;  1;  2; 0; 0.00; 0.10; 0.00;575.0;28.0;4093499999.9999995;205020000.0; 0; 0;0.0;0.0;11.771091
S_L2;level1_Spmv  void zero<double>double*, int;8.0;128.0;8.0;0.0;0.001312;0.001408;0.00136;2.0;17.0; 100.00; 100.00;94.12;0.117647;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;256.0;0.0;5.0;190.0;277.0; 0.00; 0.00;0.0;4118400000.0000005;0.0;4118400000.0000005; 0.00; 0.00; 0.00;50.00;0.0;0.0;4118400000.0000005;3056600000.0;4456300000.0;0.0;82368000.0;0.0;0.0;0.0;0.0; 0.00; 100.00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;544.0;608.0;  1;23.31;12.85; 0.00; 0.00; 0.00; 3.98;59.64; 0.11; 0.00;0.0;0.0;7168.0;0.0;1024.0;1024.0;7168.0;0.0;608.0;64.0;64.0;320.0;96.0;0.0;0.0;0.0;0.0;0.0; 0.11; 0.00;256.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 5.49;0.061996;0.083263;0.079634; 1.99;0.09608; 0;  1; 0;  1;  1; 0;  1;  1; 0; 0.00; 0.00; 0.00;18.0;4.0;296530000.0;65894000.00000001;  1; 0;0.0;0.0;0.005030925
S_L3;level1_Spmv  void zero<float>float*, int;8.0;128.0;8.0;0.0;0.00128;0.001312;0.001296;2.0;17.0; 100.00; 100.00;94.12;0.117647;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;128.0;0.0;5.0;1164.0;141.0; 0.00; 0.00;0.0;2050399999.9999998;0.0;2050399999.9999998; 0.00;50.00; 0.00; 100.00;0.0;0.0;2050399999.9999998;18645000000.0;2258600000.0;0.0;82014000.0;0.0;0.0;0.0;0.0; 0.00; 100.00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;544.0;608.0;  1;17.82;18.19; 0.00; 0.00; 0.00; 4.74;58.93; 0.16; 0.00;0.0;0.0;7168.0;0.0;1024.0;1024.0;7168.0;0.0;608.0;64.0;64.0;192.0;96.0;0.0;0.0;0.0;0.0;0.0; 0.16; 0.00;128.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 4.40;0.062062;0.098809;0.11085; 2.77;0.095583; 0;  1; 0;  1;  1; 0;  1;  1; 0; 0.00; 0.00; 0.00;0.0;2.0;0.0;32805999.999999996; 0; 0;0.0;0.0;0.0047941753
S_L4;level1_Spmv  void spmv_ellpackr_kernel<double, texReaderDP>double const *, int const *, int const *, int, double*;8.0;128.0;40.0;0.0;0.008576;0.010368;0.008644147;410.0;417.6875;90.54;42.16;40.08;0.004827;0.0;0.0;0.0;0.0;8.411458;8.0;0.0;0.0;0.0;0.0;16150.0;256.0;0.0;5.0;10444.0;269.0;65.37; 0.00;12445000000.0;803540000.0;49504000000.0;803540000.0; 0.00;63.76;74.84;64.95;36915000000.0;29003000000.0;803540000.0;32014000000.000004;845080000.0;0.0;15694000.0;0.0;0.0;0.0;0.0;25.14; 100.00;12043.0;20970.0;0.0;10485.0;0.0;0.0;0.0;0.0;0.0;0.0;13366.0;13430.0;  1;14.47;24.03;50.41; 0.00; 0.00; 4.92; 5.59; 0.26; 0.00;0.0;10485.0;86922.0;0.0;10752.0;33503.0;29776.0;0.0;11751.0;867.0;867.0;9799.0;2960.0;0.0;0.0;0.0;0.0;9461.0; 0.32; 0.00;256.0;0.0;0.0;0.0;0.0;0.0; 0;  1;14.87;0.055894;0.169199;0.174018; 3.81;0.152532;  1;  1; 0;  1;  1; 0;  1;  1;  1; 0.00; 0.00; 0.50;3053.0;50.0;9361100000.0;157390000.0;  1; 0;0.0;0.0;6.555185
S_L5;level1_Spmv  void spmv_csr_scalar_kernel<double, texReaderDP>double const *, int const *, int const *, int, double*;8.0;128.0;32.0;0.0;0.008;0.009568;0.00835432;2000.0;240.75;92.89;60.60;57.76;0.008497;0.0;0.0;0.0;0.0;15.367192;8.0;0.0;0.0;0.0;0.0;27777.0;256.0;0.0;5.0;9811.0;269.0;80.93; 0.00;16873999999.999998;822530000.0;87158000000.0;822530000.0; 0.00;76.20;81.95;71.00;38172000000.0;28447000000.0;822530000.0;30787000000.0;864870000.0;0.0;16065000.000000002;0.0;0.0;0.0;0.0;19.41; 100.00;12165.0;27317.0;0.0;13658.0;0.0;0.0;0.0;0.0;0.0;0.0;7704.0;7768.0;  1;11.00;21.11;57.37; 0.00; 0.00; 3.45; 6.58; 0.10; 0.00;0.0;13658.0;41182.0;0.0;10510.0;44047.0;29319.0;0.0;6977.0;692.0;692.0;9971.0;2824.0;0.0;0.0;0.0;0.0;9066.0; 0.40; 0.00;256.0;0.0;0.0;0.0;0.0;0.0; 0;  1;13.78;0.053067;0.113036;0.114782; 2.58;0.103228;  1;  1; 0;  1;  1; 0;  1;  1;  1; 0.00; 0.00; 0.70;2273.0;27.0;7135000000.0;89220000.0;  1; 0;0.0;0.0;30.904383
S_L6;level1_Spmv  void spmv_ellpackr_kernel<float, texReaderSP>float const *, int const *, int const *, int, float*;8.0;128.0;32.0;0.0;0.006784;0.008640001;0.006869513;1000.0;398.28125;90.54;42.46;40.34;0.005049;0.0;0.0;0.0;0.0;8.411458;4.0;0.0;0.0;0.0;0.0;16150.0;128.0;0.0;5.0;6837.0;141.0;75.20; 0.00;10370000000.0;494400000.0;60917000000.0;494400000.0; 0.00;76.79;87.14;79.01;35754000000.0;22930000000.0;494400000.0;25790000000.0;545660000.0;0.0;19312000.0;0.0;0.0;0.0;0.0;17.02; 100.00;9479.0;0.0;0.0;0.0;0.0;20970.0;0.0;10485.0;0.0;0.0;12745.0;12809.0;  1;12.99;14.54;57.74; 0.00; 0.00; 7.51; 6.83; 0.17; 0.00;10485.0;0.0;83613.0;0.0;10752.0;33503.0;26178.0;0.0;10985.0;867.0;867.0;9671.0;2960.0;0.0;0.0;0.0;0.0;6079.0; 0.22; 0.00;128.0;0.0;0.0;0.0;0.0;0.0; 0;  1;14.31;0.056306;0.216353;0.219732; 4.71;0.190007;  1;  1; 0;  1;  1; 0;  1;  1; 0; 0.00; 0.02; 0.00;1214.0;22.0;4580400000.0;86287000.0;  1; 0;0.0;0.0;12.705883
S_L7;level1_Spmv  void spmv_csr_vector_kernel<double, texReaderDP>double const *, int const *, int const *, int, double*;256.0;128.0;27.0;1000.0;0.00416;0.006048;0.004521245;2000.0;115.02832;99.99;82.58;62.64;0.013521;1.545455;2.0;0.0;0.0;4.057561;1.0;12288.0;17408.0;0.0;0.0;16636.0;1024.0;0.0;5.0;14314.0;1037.0;62.26; 0.00;28509000000.0;1357100000.0;88190000000.0;5428400000.0; 0.00;49.01;85.92;97.97;95699000000.0;72929000000.0;5428400000.0;75883000000.0;5498500000.0;0.0;27142000.0;0.0;0.0;369130000000.0;260560000000.0;32.34;25.00;18052.0;59061.0;31744.0;13658.0;0.0;0.0;0.0;0.0;0.0;32768.0;117789.0;119383.0;  1; 7.40;38.53;28.59; 0.00; 0.00;17.30; 6.03; 0.61;27.16;32768.0;45402.0;1582901.0;98304.0;125579.0;236559.0;239547.0;0.0;113238.0;9219.0;9219.0;36451.0;25606.0;0.0;0.0;0.0;0.0;13757.0; 0.22; 1.32;1024.0;0.0;0.0;0.0;0.0;0.0; 0;  1;51.63;0.493715;0.736004;0.75037;17.79;1.112378;  1;  1;  1;  1;  1;  1;  1;  1;  3; 0.00; 0.00; 2.37;2299.0;124.0;12188000000.0;677280000.0;  1; 0;0.0;0.0;16.725033
S_L8;level1_Spmv  void spmv_csr_scalar_kernel<float, texReaderSP>float const *, int const *, int const *, int, float*;8.0;128.0;32.0;0.0;0.0056;0.0075850002;0.0057657165;2000.0;223.859375;92.89;60.60;57.55;0.009171;0.0;0.0;0.0;0.0;15.311608;4.0;0.0;0.0;0.0;0.0;27669.0;128.0;0.0;5.0;6167.0;141.0;87.00; 0.00;15954000000.0;569670000.0;120260000000.0;569670000.0; 0.00;85.28;95.31;93.20;41948000000.0;24409000000.0;569670000.0;26804000000.0;628350000.0;0.0;22253000.0;0.0;0.0;0.0;0.0;13.34; 100.00;9651.0;0.0;0.0;0.0;0.0;27317.0;0.0;13658.0;0.0;0.0;7163.0;7227.0;  1; 9.50;10.33;65.86; 1.22; 0.00; 4.61; 8.11; 0.07; 0.00;13658.0;0.0;40238.0;0.0;10510.0;44047.0;19397.0;0.0;6169.0;692.0;692.0;9843.0;2824.0;0.0;0.0;0.0;0.0;5616.0; 0.31; 0.00;128.0;0.0;0.0;0.0;0.0;0.0; 0;  1;13.67;0.055675;0.152786;0.154197; 3.29;0.131643;  1;  1; 0;  1;  1; 0;  1;  1; 0; 0.00; 0.03; 0.00;421.0;9.0;1833400000.0;42574000.0; 0; 0;0.0;0.0;21.328594
S_M1;level1_Stencil2D  void StencilKernel<float>float*, float*, int, int, float, float, float;128.0;256.0;32.0;0.0;0.005632;0.33115;0.0058976193;7774.0;536.625;99.32;94.11;91.49;0.003607;1.0;0.909091;0.0;0.0;8.2;5.0;12800.0;73728.0;0.0;0.0;104960.0;40960.0;0.0;5.0;55565.0;40973.0;48.78; 0.00;119470000000.0;94834000000.0;155590000000.0;118540000000.0; 0.00;49.32;69.76;72.14;125950000000.0;155590000000.0;118540000000.0;160810000000.0;118580000000.0;0.0;14818000.0;0.0;0.0;853500000000.0;148180000000.0;76.79;80.00;43520.0;0.0;0.0;0.0;0.0;2883584.0;1572864.0;524288.0;262144.0;32768.0;549504.0;551486.0;  1;16.90;22.98;29.77; 0.02;11.22; 9.97; 4.01; 0.99;97.13;2392064.0;0.0;8968192.0;163840.0;295936.0;3281920.0;984960.0;0.0;443193.0;20736.0;20736.0;169216.0;113920.0;0.0;0.0;0.0;0.0;53760.0; 0.76; 3.38;40960.0;0.0;0.0;0.0;0.0;0.0; 0;  1;73.34;0.545276;1.494254;1.498436;30.10;2.354097;  1;  1;  2;  1;  1;  1;  1;  3; 0; 0.00; 2.24; 0.00;17164.0;23959.0;49675000000.0;69341000000.0;  3; 0;0.0;0.0;100.0
S_N1;level1_Triad  triadfloat*, float*, float*, float;128.0;128.0;8.0;0.0;0.00128;0.13975;0.002875815;5110.0;19.0; 100.00; 100.00; 100.00;0.082735;0.0;0.0;0.0;0.0;8.0;4.0;0.0;0.0;0.0;0.0;36936.0;9234.0;0.0;5.0;18725.0;9247.0;50.00; 0.00;129430000000.0;64714000000.0;129430000000.0;64714000000.0; 0.00;50.00; 0.00; 0.00;129430000000.0;129430000000.0;64714000000.0;131229999999.99998;64807000000.0;0.0;35882000.0;0.0;0.0;0.0;0.0; 100.00; 100.00;18468.0;0.0;0.0;0.0;0.0;147744.0;0.0;73872.0;0.0;0.0;43861.0;45351.0;  1; 7.96; 3.70;62.51; 0.00; 0.00; 2.44;22.23; 0.06; 0.00;73872.0;0.0;812595.0;0.0;73872.0;221616.0;221616.0;0.0;43042.0;2308.0;2308.0;32319.0;11542.0;0.0;0.0;0.0;0.0;18468.0; 0.89; 0.22;9234.0;0.0;0.0;0.0;0.0;0.0; 0;  1;38.84;0.428996;0.236735;0.254424; 6.05;0.294617;  1;  1; 0;  1;  1; 0;  1;  1; 0; 0.00; 0.13; 0.00;18578.0;6688.0;130199999999.99998;46875000000.0;  3; 0;0.0;0.0;100.0
S_O1;level2_QtClustering  QTC_devicefloat*, char*, char*, int*, int*, int*, float*, int*, int, int, int, float, int, int, int, int, bool;256.0;64.0;56.0;512.0;0.01104;2.2278;0.37947506;375.0;22130.0;99.04;39.47;38.56;0.001692;1.0;0.885289;0.0;0.0;7.122631;1.117263;72308.0;981188.0;0.0;0.0;626986.0;178552.0;0.0;5.0;558282.0;178566.0;21.00; 0.00;4171700000.0000005;12938000000.0;43884000000.0;14250000000.0; 0.00;56.13;82.37;82.85;15923000000.0;43884000000.0;14250000000.0;44556000000.0;14251000000.0;0.0;418430.0;0.0;0.0;313230000000.0;23084000000.0;11.37;92.54;199510.0;0.0;0.0;0.0;0.0;44440.0;29627.0;0.0;14813.0;0.0;11256341.0;11260074.0;  1;20.66;28.59; 6.52; 0.00;39.40; 3.34; 0.83; 0.18; 8.63;1969776.0;0.0;56668144.0;14813.0;31930272.0;8907572.0;11528614.0;0.0;9796523.0;4500536.0;4500536.0;1943583.0;1364771.0;0.0;0.0;0.0;0.0;549858.0; 0.00; 0.48;178552.0;0.0;0.0;0.0;0.0;0.0; 0;  1;85.74;0.205768;0.601277;0.602006;13.32;0.594991;  1;  1;  1;  1;  1;  1;  1;  1; 0; 0.00; 0.00; 0.00;114700.0;110993.0;9154200000.0;8858300000.0;  1; 0;0.0;0.0;74.17319
S_O2;level2_QtClustering  reduce_card_deviceint*, int;1.0;1.0;12.0;0.0;0.006656;0.036033;0.027267955;375.0;1015.0; 100.00; 3.12; 2.92;0.003403;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;233.0;2.0;0.0;5.0;755.0;15.0; 0.00; 0.00;28471000.0;249350.0;227770000.0;1948200.0; 0.00; 0.00;75.19; 100.00;227770000.0;227770000.0;1948200.0;735740000.0;14911000.0;0.0;4870600.0;0.0;0.0;0.0;0.0;12.50;12.50;233.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1014.0;1018.0;  1; 7.54; 9.01;79.91; 0.00; 0.00; 1.44; 2.07; 0.00; 0.00;0.0;0.0;409.0;0.0;246.0;235.0;59.0;0.0;839.0;253.0;253.0;235.0;235.0;0.0;0.0;0.0;0.0;233.0; 0.02; 0.00;2.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 3.29;0.015625;0.01827;0.01832; 0.38;0.01509;  1;  1; 0; 0;  1; 0;  1;  1; 0; 0.00; 0.00; 0.00;674.0;31.0;657510000.0;30429000.0;  1; 0;0.0;0.0;5.329866
S_O3;level2_QtClustering  compute_degreesint*, int*, int, int;256.0;64.0;29.0;0.0;0.028801;0.028801;0.028801;1.0;372.5; 100.00;58.32;56.44;0.003733;0.0;0.0;0.0;0.0;16.0;2.0;0.0;0.0;0.0;0.0;561152.0;512.0;0.0;5.0;561760.0;525.0; 0.00; 0.00;69191000000.0;517159999.99999994;553520000000.0;517159999.99999994; 0.00; 0.09;87.50;50.00;69191000000.0;553520000000.0;517159999.99999994;554120000000.0;530289999.99999994;0.0;5050400.0;0.0;0.0;0.0;0.0;12.50; 100.00;70144.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16384.0;190720.0;191723.0;  1; 1.04; 4.43;84.61; 1.92; 0.00; 5.74; 1.51; 0.31; 0.00;16384.0;0.0;2465792.0;81920.0;57344.0;565248.0;258048.0;0.0;164587.0;5120.0;5120.0;72192.0;36864.0;0.0;0.0;0.0;0.0;561152.0; 0.12; 0.31;512.0;0.0;0.0;0.0;0.0;0.0; 0;  1;88.72;0.137725;0.152311;0.153653; 3.30;0.157299;  1;  3; 0;  1;  1;  1;  1;  1; 0; 0.00; 0.00; 0.00;70786.0;30166.0;69824000000.0;29756000000.0;  3; 0;0.0;0.0;0.01501205
S_O4;level2_QtClustering  trim_ungrouped_pnts_indr_arrayint, int*, float*, int*, char*, char*, int*, int*, float*, int*, int, int, int, float, int, bool;1.0;64.0;53.0;776.0;0.013696;0.47118;0.09364358;375.0;7886.3;99.42;32.53;31.25;0.000637;1.0;0.920451;0.0;0.0;8.75871;1.280315;161.0;1304.0;0.0;0.0;1872.0;668.0;0.0;5.0;2825.0;682.0;35.79; 0.00;151260000.0;111080000.0;387390000.0;215700000.0; 0.00;43.70;72.12;89.55;249950000.0;387390000.0;215700000.0;911190000.0;219980000.0;0.0;1612600.0;0.0;0.0;1643400000.0;208670000.0;38.69;54.92;774.0;0.0;0.0;0.0;0.0;754.0;754.0;0.0;0.0;0.0;15772.0;15779.0;  1;12.32;29.09;15.34; 0.00;39.75; 2.63; 0.65; 0.22;11.35;2595.0;0.0;78861.0;754.0;23156.0;17260.0;26982.0;0.0;14742.0;5159.0;5159.0;3474.0;2395.0;0.0;0.0;0.0;0.0;1201.0; 0.00; 0.00;668.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 3.43;0.031138;0.094224;0.094305; 2.22;0.088771;  1;  1;  1;  1;  1;  1;  1;  1; 0; 0.00; 0.00; 0.00;1952.0;324.0;629810000.0;104520000.0;  1; 0;0.0;0.0;18.30382
S_O5;level2_QtClustering  update_clustered_pnts_maskchar*, char*, int;1.0;64.0;12.0;0.0;0.010784;0.016992;0.011143357;375.0;982.0; 100.00; 100.00;99.80;0.004141;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;1024.0;128.0;0.0;5.0;630.0;141.0;75.00; 0.00;411600000.0;205800000.0;411600000.0;205800000.0; 0.00;75.00; 0.00; 100.00;1607800000.0;411600000.0;205800000.0;990200000.0;227040000.0;0.0;8038900.0;0.0;0.0;0.0;0.0; 100.00; 100.00;1024.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1964.0;1972.0;  1; 3.45; 8.92;84.71; 0.00; 0.07; 0.93; 1.91; 0.00; 0.00;0.0;0.0;37312.0;0.0;4224.0;12288.0;8896.0;0.0;1710.0;136.0;136.0;1540.0;388.0;0.0;0.0;0.0;0.0;256.0; 0.00; 0.00;128.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 3.15;0.031249;0.059992;0.060223; 1.31;0.05227;  1;  1; 0;  1;  1; 0;  1;  1; 0; 0.00; 0.00; 0.00;606.0;143.0;975110000.0;230640000.0;  1; 0;0.0;0.0;2.1781096
S_P1;level2_s3d  void rdsmh_kernel<double>double const *, double*, double;32.0;128.0;64.0;0.0;0.032961;0.033473;0.033204205;10.0;1265.0; 100.00; 100.00;99.60;0.029647;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;1024.0;31744.0;0.0;5.0;5546.0;31757.0; 0.00; 0.00;911610000.0;27598000000.0;911610000.0;27598000000.0; 0.00; 0.00; 100.00; 0.13;911610000.0;911610000.0;27598000000.0;4821600000.0;27609000000.0;0.0;4451200.0;0.0;0.0;0.0;0.0; 100.00; 100.00;1024.0;5435392.0;163840.0;2625536.0;20480.0;0.0;0.0;0.0;0.0;8192.0;161920.0;166714.0;  1; 7.70;83.58; 0.59; 0.00; 0.00; 0.51; 7.46; 0.07; 0.00;139264.0;2813952.0;1032192.0;0.0;278528.0;131072.0;765952.0;0.0;155194.0;8832.0;8832.0;32768.0;4608.0;0.0;0.0;0.0;0.0;1024.0; 0.07; 0.01;31744.0;0.0;0.0;0.0;0.0;0.0; 0;  1;77.26;0.07308;0.143227;0.147638; 3.44;0.13798;  1;  1; 0;  1;  1;  1;  1;  1; 7; 0.00; 0.00;46.48;1433.0;26386.0;1246300000.0;22939000000.0;  1; 0;0.0;0.0;1.6276816
